#SpaceTrack

CAT ID,SATNAME,INTLDES,TYPE,COUNTRY,LAUNCH DATE,SITE,DECAY
277 ,FTV 1154 DEB,1962-011B,DEBRIS,US,1962-04-18,AFWTR,1962-04-20
278 ,FTV 1154 DEB,1962-011C,DEBRIS,US,1962-04-18,AFWTR,1962-04-21
279 ,FTV 1154 DEB,1962-011D,DEBRIS,US,1962-04-18,AFWTR,1962-04-21
280 ,RANGER 4,1962-012A,PAYLOAD,US,1962-04-23,AFETR,1962-04-26
281 ,COSMOS 3 (SPUTNIK 13),1962-013A,PAYLOAD,CIS,1962-04-24,KYMTR,1962-10-17
282 ,ATLAS AGENA B R/B,1962-012B,ROCKET BODY,US,1962-04-23,AFETR,
283 ,SL-7 R/B,1962-013B,ROCKET BODY,CIS,1962-04-24,KYMTR,1962-08-05
284 ,SL-3 R/B,1962-014B,ROCKET BODY,CIS,1962-04-26,TTMTR,1962-06-17
285 ,ARIEL 1 (UK-1),1962-015A,PAYLOAD,UK,1962-04-26,AFETR,1976-05-24
286 ,SAMOS 7 (FTV 2401),1962-016A,PAYLOAD,US,1962-04-26,AFWTR,1962-04-28
287 ,COSMOS 4 (SPUTNIK 14),1962-014A,PAYLOAD,CIS,1962-04-26,TTMTR,1962-04-29
288 ,DELTA 1 R/B,1962-015B,ROCKET BODY,US,1962-04-26,AFETR,1971-04-28
289 ,SL-3 DEB,1962-014C,DEBRIS,CIS,1962-04-26,TTMTR,1962-05-03
290 ,FTV 1125,1962-017A,PAYLOAD,US,1962-04-28,AFWTR,1962-05-26
291 ,FTV 1125 DEB,1962-017B,DEBRIS,US,1962-04-28,AFWTR,1962-05-01
292 ,FTV 1126,1962-018A,PAYLOAD,US,1962-05-15,AFWTR,1963-11-26
293 ,FTV 1126 DEB,1962-018B,DEBRIS,US,1962-05-15,AFWTR,1962-07-03
294 ,FTV 1126 DEB,1962-018C,DEBRIS,US,1962-05-15,AFWTR,1962-07-13
295 ,MERCURY ATLAS 7,1962-019A,PAYLOAD,US,1962-05-24,AFETR,1962-05-24
296 ,ATLAS D 7 R/B,1962-019B,ROCKET BODY,US,1962-05-24,AFETR,1962-05-25
297 ,COSMOS 5 (SPUTNIK 15),1962-020A,PAYLOAD,CIS,1962-05-28,KYMTR,1963-05-02
298 ,SL-7 R/B,1962-020B,ROCKET BODY,CIS,1962-05-28,KYMTR,1962-12-15
299 ,THOR ABLESTAR DEB,1961-015CQ,DEBRIS,US,1961-06-29,AFETR,
300 ,THOR ABLESTAR DEB,1961-015CR,DEBRIS,US,1961-06-29,AFETR,1979-12-13
301 ,THOR ABLESTAR DEB,1961-015CS,DEBRIS,US,1961-06-29,AFETR,1981-04-08
302 ,FTV 1128,1962-021A,PAYLOAD,US,1962-05-30,AFWTR,1962-06-11
303 ,FTV 1128 DEB,1962-021B,DEBRIS,US,1962-05-30,AFWTR,1962-06-02
304 ,FTV 1127,1962-022A,PAYLOAD,US,1962-06-02,AFWTR,1962-06-28
305 ,OSCAR 2,1962-022B,PAYLOAD,US,1962-06-02,AFWTR,1962-06-21
306 ,FTV 1127 DEB,1962-022C,DEBRIS,US,1962-06-02,AFWTR,1962-06-06
307 ,SAMOS 8 (FTV 2402),1962-023A,PAYLOAD,US,1962-06-17,AFWTR,1962-06-18
308 ,FTV 2312,1962-024A,PAYLOAD,US,1962-06-18,AFWTR,1963-10-30
309 ,TIROS 5,1962-025A,PAYLOAD,US,1962-06-19,AFETR,
310 ,FTV 2312 DEB,1962-024B,DEBRIS,US,1962-06-18,AFWTR,1962-07-12
311 ,DELTA 1 R/B,1962-025B,ROCKET BODY,US,1962-06-19,AFETR,1990-11-28
312 ,DELTA 1 DEB (YO),1962-025C,DEBRIS,US,1962-06-19,AFETR,
313 ,DELTA 1 DEB (YO),1962-025D,DEBRIS,US,1962-06-19,AFETR,1992-01-19
314 ,FTV 2312 DEB,1962-024C,DEBRIS,US,1962-06-18,AFWTR,1962-07-14
315 ,FTV 1129,1962-026A,PAYLOAD,US,1962-06-23,AFWTR,1962-07-07
316 ,FTV 1151,1962-027A,PAYLOAD,US,1962-06-28,AFWTR,1962-09-14
317 ,THOR ABLESTAR DEB,1961-015CT,DEBRIS,US,1961-06-29,AFETR,1981-01-11
318 ,THOR ABLESTAR DEB,1961-015CU,DEBRIS,US,1961-06-29,AFETR,
319 ,THOR ABLESTAR DEB,1961-015CV,DEBRIS,US,1961-06-29,AFETR,1981-07-23
320 ,THOR ABLESTAR DEB,1961-015CW,DEBRIS,US,1961-06-29,AFETR,
321 ,THOR ABLESTAR DEB,1961-015CX,DEBRIS,US,1961-06-29,AFETR,1969-02-26
322 ,THOR ABLESTAR DEB,1961-015CY,DEBRIS,US,1961-06-29,AFETR,1969-06-06
323 ,THOR ABLESTAR DEB,1961-015CZ,DEBRIS,US,1961-06-29,AFETR,
324 ,THOR ABLESTAR DEB,1961-015DA,DEBRIS,US,1961-06-29,AFETR,
325 ,THOR ABLESTAR DEB,1961-015DB,DEBRIS,US,1961-06-29,AFETR,
326 ,THOR ABLESTAR DEB,1961-015DC,DEBRIS,US,1961-06-29,AFETR,1979-10-07
327 ,THOR ABLESTAR DEB,1961-015DD,DEBRIS,US,1961-06-29,AFETR,
328 ,THOR ABLESTAR DEB,1961-015DE,DEBRIS,US,1961-06-29,AFETR,1970-05-03
329 ,THOR ABLESTAR DEB,1961-015DF,DEBRIS,US,1961-06-29,AFETR,
330 ,THOR ABLESTAR DEB,1961-015DG,DEBRIS,US,1961-06-29,AFETR,
331 ,THOR ABLESTAR DEB,1961-015DH,DEBRIS,US,1961-06-29,AFETR,1989-03-24
332 ,THOR ABLESTAR DEB,1961-015DJ,DEBRIS,US,1961-06-29,AFETR,1970-09-20
333 ,THOR ABLESTAR DEB,1961-015DK,DEBRIS,US,1961-06-29,AFETR,
334 ,THOR ABLESTAR DEB,1961-015DL,DEBRIS,US,1961-06-29,AFETR,
335 ,THOR ABLESTAR DEB,1961-015DM,DEBRIS,US,1961-06-29,AFETR,
336 ,THOR ABLESTAR DEB,1961-015DN,DEBRIS,US,1961-06-29,AFETR,
337 ,THOR ABLESTAR DEB,1961-015DP,DEBRIS,US,1961-06-29,AFETR,
338 ,COSMOS 6 (SPUTNIK 16),1962-028A,PAYLOAD,CIS,1962-06-30,KYMTR,1962-09-08
339 ,SL-7 R/B,1962-028B,ROCKET BODY,CIS,1962-06-30,KYMTR,1962-08-08
340 ,TELSTAR 1,1962-029A,PAYLOAD,US,1962-07-10,AFETR,
341 ,DELTA 1 R/B,1962-029B,ROCKET BODY,US,1962-07-10,AFETR,
342 ,ATLAS AGENA B R/B,1962-030A,ROCKET BODY,US,1962-07-18,AFWTR,1962-07-25
343 ,SAMOS 9 (FTV 2403),1962-030B,PAYLOAD,US,1962-07-18,AFWTR,1962-07-27
344 ,FTV 1130,1962-031A,PAYLOAD,US,1962-07-21,AFETR,1962-08-14
345 ,FTV 1131,1962-032A,PAYLOAD,US,1962-07-28,AFETR,1962-08-24
346 ,COSMOS 7 (SPUTNIK 17),1962-033A,PAYLOAD,CIS,1962-07-28,TTMTR,1962-08-01
347 ,SL-3 R/B,1962-033B,ROCKET BODY,CIS,1962-07-28,TTMTR,1962-08-21
348 ,SL-3 DEB,1962-033C,DEBRIS,CIS,1962-07-28,TTMTR,1962-07-31
349 ,SL-3 DEB,1962-033D,DEBRIS,CIS,1962-07-28,TTMTR,1962-07-30
350 ,THOR ABLESTAR DEB,1961-015DQ,DEBRIS,US,1961-06-29,AFETR,
351 ,THOR ABLESTAR DEB,1961-015DR,DEBRIS,US,1961-06-29,AFETR,
352 ,THOR ABLESTAR DEB,1961-015DS,DEBRIS,US,1961-06-29,AFETR,1966-12-10
353 ,THOR ABLESTAR DEB,1961-015DT,DEBRIS,US,1961-06-29,AFETR,
354 ,THOR ABLESTAR DEB,1961-015DU,DEBRIS,US,1961-06-29,AFETR,
355 ,THOR ABLESTAR DEB,1961-015DV,DEBRIS,US,1961-06-29,AFETR,
356 ,THOR ABLESTAR DEB,1961-015DW,DEBRIS,US,1961-06-29,AFETR,1981-02-02
357 ,THOR ABLESTAR DEB,1961-015DX,DEBRIS,US,1961-06-29,AFETR,
358 ,THOR ABLESTAR DEB,1961-015DY,DEBRIS,US,1961-06-29,AFETR,1966-08-31
359 ,THOR ABLESTAR DEB,1961-015DZ,DEBRIS,US,1961-06-29,AFETR,1965-08-31
360 ,FTV 1152,1962-034A,PAYLOAD,US,1962-08-02,AFWTR,1962-08-26
361 ,SAMOS 10 (FTV 2404),1962-035A,PAYLOAD,US,1962-08-05,AFWTR,1962-08-06
362 ,FTV 1152 DEB,1962-034B,DEBRIS,US,1962-08-02,AFWTR,1962-08-08
363 ,VOSTOK 3,1962-036A,PAYLOAD,CIS,1962-08-11,TTMTR,1962-08-15
364 ,SL-3 R/B,1962-036B,ROCKET BODY,CIS,1962-08-11,TTMTR,1962-08-14
365 ,VOSTOK 4,1962-037A,PAYLOAD,CIS,1962-08-12,TTMTR,1962-08-15
366 ,SL-3 R/B,1962-037B,ROCKET BODY,CIS,1962-08-12,TTMTR,1962-08-14
367 ,COSMOS 8 (SPUTNIK 18),1962-038A,PAYLOAD,CIS,1962-08-18,KYMTR,1963-08-17
368 ,SL-7 R/B,1962-038B,ROCKET BODY,CIS,1962-08-18,KYMTR,1962-12-19
369 ,FTV 3502,1962-039A,PAYLOAD,US,1962-08-23,AFWTR,
370 ,SCOUT X-2M DEB,1962-039B,DEBRIS,US,1962-08-23,AFWTR,1980-03-02
371 ,SPUTNIK 19,1962-040A,PAYLOAD,CIS,1962-08-25,TTMTR,1962-08-28
372 ,SL-6 R/B,1962-040B,ROCKET BODY,CIS,1962-08-25,TTMTR,1962-09-02
373 ,SL-6 DEB,1962-040C,DEBRIS,CIS,1962-08-25,TTMTR,1962-08-31
374 ,MARINER 2 (VENUS),1962-041A,PAYLOAD,US,1962-08-27,AFETR,
375 ,ATLAS AGENA B R/B,1962-041B,ROCKET BODY,US,1962-08-27,AFETR,
376 ,SL-6 DEB,1962-040D,DEBRIS,CIS,1962-08-25,TTMTR,1962-09-05
377 ,FTV 1153,1962-042A,PAYLOAD,US,1962-08-29,AFWTR,1962-09-10
378 ,SCOUT X-2M DEB,1962-039C,DEBRIS,US,1962-08-23,AFWTR,1992-08-12
379 ,SL-6 DEB,1962-040E,DEBRIS,CIS,1962-08-25,TTMTR,1962-08-30
380 ,SL-6 DEB,1962-040F,DEBRIS,CIS,1962-08-25,TTMTR,1962-09-06
381 ,SPUTNIK 20,1962-043A,PAYLOAD,CIS,1962-09-01,TTMTR,1962-09-06
382 ,SL-6 R/B,1962-043B,ROCKET BODY,CIS,1962-09-01,TTMTR,1962-09-03
383 ,SL-6 DEB,1962-043C,DEBRIS,CIS,1962-09-01,TTMTR,1962-10-01
384 ,SL-6 DEB,1962-043D,DEBRIS,CIS,1962-09-01,TTMTR,1962-09-21
385 ,FTV 1132,1962-044A,PAYLOAD,US,1962-09-01,AFWTR,1964-10-26
386 ,SL-6 DEB,1962-040G,DEBRIS,CIS,1962-08-25,TTMTR,1962-09-08
387 ,SL-6 DEB,1962-040H,DEBRIS,CIS,1962-08-25,TTMTR,1962-09-05
388 ,SCOUT X-2M R/B,1962-039D,ROCKET BODY,US,1962-08-23,AFWTR,1999-05-02
389 ,SPUTNIK 21,1962-045A,PAYLOAD,CIS,1962-09-12,TTMTR,1962-09-14
390 ,SL-6 R/B,1962-045B,ROCKET BODY,CIS,1962-09-12,TTMTR,1962-09-12
391 ,SL-6 DEB,1962-045C,DEBRIS,CIS,1962-09-12,TTMTR,1962-09-17
392 ,SL-6 DEB,1962-045D,DEBRIS,CIS,1962-09-12,TTMTR,1962-09-13
393 ,SL-6 DEB,1962-045E,DEBRIS,CIS,1962-09-12,TTMTR,1962-09-13
394 ,SL-6 DEB,1962-045F,DEBRIS,CIS,1962-09-12,TTMTR,1962-09-16
395 ,SL-6 DEB,1962-045G,DEBRIS,CIS,1962-09-12,TTMTR,1962-09-15
396 ,FTV 1133/ERS 2,1962-046A,PAYLOAD,US,1962-09-17,AFWTR,1962-11-19
397 ,TIROS 6,1962-047A,PAYLOAD,US,1962-09-18,AFETR,
398 ,DELTA 1 R/B,1962-047B,ROCKET BODY,US,1962-09-18,AFETR,1983-01-10
399 ,DELTA 1 DEB (YO),1962-047C,DEBRIS,US,1962-09-18,AFETR,2019-01-11
400 ,DELTA 1 DEB (YO),1962-047D,DEBRIS,US,1962-09-18,AFETR,1989-04-05
401 ,THOR ABLESTAR DEB,1961-015EA,DEBRIS,US,1961-06-29,AFETR,1989-01-25
402 ,THOR ABLESTAR DEB,1961-015EB,DEBRIS,US,1961-06-29,AFETR,
403 ,THOR ABLESTAR DEB,1961-015EC,DEBRIS,US,1961-06-29,AFETR,
404 ,THOR ABLESTAR DEB,1961-015ED,DEBRIS,US,1961-06-29,AFETR,
405 ,THOR ABLESTAR DEB,1961-015EE,DEBRIS,US,1961-06-29,AFETR,
406 ,THOR ABLESTAR DEB,1961-015EF,DEBRIS,US,1961-06-29,AFETR,
407 ,THOR ABLESTAR DEB,1961-015EG,DEBRIS,US,1961-06-29,AFETR,
408 ,THOR ABLESTAR DEB,1961-015EH,DEBRIS,US,1961-06-29,AFETR,
409 ,THOR ABLESTAR DEB,1961-015EJ,DEBRIS,US,1961-06-29,AFETR,
410 ,THOR ABLESTAR DEB,1961-015EK,DEBRIS,US,1961-06-29,AFETR,
411 ,THOR ABLESTAR DEB,1961-015EL,DEBRIS,US,1961-06-29,AFETR,1978-06-20
412 ,THOR ABLESTAR DEB,1961-015EM,DEBRIS,US,1961-06-29,AFETR,1980-06-30
413 ,THOR ABLESTAR DEB,1961-015EN,DEBRIS,US,1961-06-29,AFETR,1989-12-02
414 ,THOR ABLESTAR DEB,1961-015EP,DEBRIS,US,1961-06-29,AFETR,
415 ,THOR ABLESTAR DEB,1961-015EQ,DEBRIS,US,1961-06-29,AFETR,1989-05-27
416 ,THOR ABLESTAR DEB,1961-015ER,DEBRIS,US,1961-06-29,AFETR,
417 ,THOR ABLESTAR DEB,1961-015ES,DEBRIS,US,1961-06-29,AFETR,
418 ,THOR ABLESTAR DEB,1961-015ET,DEBRIS,US,1961-06-29,AFETR,1991-11-05
419 ,THOR ABLESTAR DEB,1961-015EU,DEBRIS,US,1961-06-29,AFETR,2014-12-09
420 ,THOR ABLESTAR DEB,1961-015EV,DEBRIS,US,1961-06-29,AFETR,
421 ,THOR ABLESTAR DEB,1961-015EW,DEBRIS,US,1961-06-29,AFETR,1984-10-02
422 ,COSMOS 9,1962-048A,PAYLOAD,CIS,1962-09-27,TTMTR,1962-10-01
423 ,SL-3 R/B,1962-048B,ROCKET BODY,CIS,1962-09-27,TTMTR,1962-12-22
424 ,ALOUETTE 1 (S-27),1962-049A,PAYLOAD,CA,1962-09-29,AFWTR,
425 ,SL-3 DEB,1962-048C,DEBRIS,CIS,1962-09-27,TTMTR,1962-10-06
426 ,THOR AGENA B R/B,1962-049B,ROCKET BODY,US,1962-09-29,AFWTR,
427 ,FTV 1154,1962-050A,PAYLOAD,US,1962-09-29,AFWTR,1962-10-14
428 ,SL-3 DEB,1962-048D,DEBRIS,CIS,1962-09-27,TTMTR,1962-10-08
429 ,SL-3 DEB,1962-048E,DEBRIS,CIS,1962-09-27,TTMTR,1962-10-04
430 ,SL-3 DEB,1962-048F,DEBRIS,CIS,1962-09-27,TTMTR,1962-10-08
431 ,SL-3 DEB,1962-048G,DEBRIS,CIS,1962-09-27,TTMTR,1962-10-03
432 ,EXPLORER 14 (SERB 53A),1962-051A,PAYLOAD,US,1962-10-02,AFETR,1988-05-28
433 ,MERCURY ATLAS 8,1962-052A,PAYLOAD,US,1962-10-03,AFETR,1962-10-03
434 ,ATLAS D R/B,1962-052B,ROCKET BODY,US,1962-10-03,AFETR,1962-10-04
435 ,SL-3 DEB,1962-048H,DEBRIS,CIS,1962-09-27,TTMTR,1962-10-06
436 ,FTV 1134,1962-053A,PAYLOAD,US,1962-10-09,AFWTR,1962-11-16
437 ,COSMOS 10,1962-054A,PAYLOAD,CIS,1962-10-17,TTMTR,1962-10-21
438 ,SL-3 R/B,1962-054B,ROCKET BODY,CIS,1962-10-17,TTMTR,1962-11-05
439 ,RANGER 5,1962-055A,PAYLOAD,US,1962-10-18,AFETR,
440 ,ATLAS AGENA B R/B,1962-055B,ROCKET BODY,US,1962-10-18,AFETR,
441 ,COSMOS 11,1962-056A,PAYLOAD,CIS,1962-10-20,KYMTR,1964-05-18
442 ,SL-7 R/B,1962-056B,ROCKET BODY,CIS,1962-10-20,KYMTR,1963-06-05
443 ,SPUTNIK 22,1962-057A,PAYLOAD,CIS,1962-10-24,TTMTR,1962-10-29
444 ,STARAD (FTV 1401),1962-058A,PAYLOAD,US,1962-10-26,AFWTR,1967-10-05
445 ,EXPLORER 15 (SERB 53B),1962-059A,PAYLOAD,US,1962-10-27,AFETR,1978-01-15
446 ,ANNA 1B,1962-060A,PAYLOAD,US,1962-10-31,AFETR,
447 ,THOR ABLESTAR R/B,1962-060B,ROCKET BODY,US,1962-10-31,AFETR,
448 ,SL-6 R/B,1962-061A,ROCKET BODY,CIS,1962-11-01,TTMTR,1962-11-03
449 ,SL-6 DEB,1962-061B,DEBRIS,CIS,1962-11-01,TTMTR,1962-11-03
450 ,MARS 1,1962-061C,PAYLOAD,CIS,1962-11-01,TTMTR,
451 ,SPUTNIK 24,1962-062A,PAYLOAD,CIS,1962-11-04,TTMTR,1962-11-05
452 ,SL-6 DEB,1962-062B,DEBRIS,CIS,1962-11-04,TTMTR,1962-11-08
453 ,FTV 1136,1962-063A,PAYLOAD,US,1962-11-05,AFWTR,1962-12-03
454 ,SL-6 R/B,1962-062C,ROCKET BODY,CIS,1962-11-04,TTMTR,1963-01-19
455 ,FTV 2405,1962-064A,PAYLOAD,US,1962-11-11,AFWTR,1962-11-12
456 ,SPUTNIK 22 DEB,1962-057B,DEBRIS,CIS,1962-10-24,TTMTR,1962-12-02
457 ,SPUTNIK 22 DEB,1962-057C,DEBRIS,CIS,1962-10-24,TTMTR,1963-02-26
458 ,SPUTNIK 22 DEB,1962-057D,DEBRIS,CIS,1962-10-24,TTMTR,1962-11-29
459 ,SPUTNIK 22 DEB,1962-057E,DEBRIS,CIS,1962-10-24,TTMTR,1962-12-04
460 ,SPUTNIK 22 DEB,1962-057F,DEBRIS,CIS,1962-10-24,TTMTR,1962-12-08
461 ,THOR ABLESTAR DEB,1961-015EX,DEBRIS,US,1961-06-29,AFETR,
462 ,THOR ABLESTAR DEB,1961-015EY,DEBRIS,US,1961-06-29,AFETR,2001-04-01
463 ,THOR ABLESTAR DEB,1961-015EZ,DEBRIS,US,1961-06-29,AFETR,
464 ,THOR ABLESTAR DEB,1961-015FA,DEBRIS,US,1961-06-29,AFETR,1989-12-18
465 ,THOR ABLESTAR DEB,1961-015FB,DEBRIS,US,1961-06-29,AFETR,
466 ,THOR ABLESTAR DEB,1961-015FC,DEBRIS,US,1961-06-29,AFETR,1988-11-26
467 ,THOR ABLESTAR DEB,1961-015FD,DEBRIS,US,1961-06-29,AFETR,
468 ,THOR ABLESTAR DEB,1961-015FE,DEBRIS,US,1961-06-29,AFETR,1981-12-03
469 ,THOR ABLESTAR DEB,1961-015FF,DEBRIS,US,1961-06-29,AFETR,
470 ,THOR ABLESTAR DEB,1961-015FG,DEBRIS,US,1961-06-29,AFETR,
471 ,THOR ABLESTAR DEB,1961-015FH,DEBRIS,US,1961-06-29,AFETR,2007-08-02
472 ,THOR ABLESTAR DEB,1961-015FJ,DEBRIS,US,1961-06-29,AFETR,2003-04-26
473 ,THOR ABLESTAR DEB,1961-015FK,DEBRIS,US,1961-06-29,AFETR,1972-03-02
474 ,THOR ABLESTAR DEB,1961-015FL,DEBRIS,US,1961-06-29,AFETR,
475 ,THOR ABLESTAR DEB,1961-015FM,DEBRIS,US,1961-06-29,AFETR,
476 ,THOR ABLESTAR DEB,1961-015FN,DEBRIS,US,1961-06-29,AFETR,2014-04-02
477 ,THOR ABLESTAR DEB,1961-015FP,DEBRIS,US,1961-06-29,AFETR,1982-01-18
478 ,THOR ABLESTAR DEB,1961-015FQ,DEBRIS,US,1961-06-29,AFETR,
479 ,THOR ABLESTAR DEB,1961-015FR,DEBRIS,US,1961-06-29,AFETR,2022-11-29
480 ,THOR ABLESTAR DEB,1961-015FS,DEBRIS,US,1961-06-29,AFETR,
481 ,FTV 1135,1962-065A,PAYLOAD,US,1962-11-24,AFWTR,1962-12-13
482 ,SPUTNIK 22 DEB,1962-057G,DEBRIS,CIS,1962-10-24,TTMTR,1962-12-10
483 ,SPUTNIK 22 DEB,1962-057H,DEBRIS,CIS,1962-10-24,TTMTR,1963-01-02
484 ,SPUTNIK 22 DEB,1962-057J,DEBRIS,CIS,1962-10-24,TTMTR,1962-12-04
485 ,SPUTNIK 22 DEB,1962-057K,DEBRIS,CIS,1962-10-24,TTMTR,1962-12-10
486 ,SPUTNIK 22 DEB,1962-057L,DEBRIS,CIS,1962-10-24,TTMTR,1962-11-30
487 ,SPUTNIK 22 DEB,1962-057M,DEBRIS,CIS,1962-10-24,TTMTR,1962-12-01
488 ,SL-6 DEB,1962-062D,DEBRIS,CIS,1962-11-04,TTMTR,1962-12-25
489 ,SL-6 DEB,1962-062E,DEBRIS,CIS,1962-11-04,TTMTR,1962-12-27
490 ,FTV 1155,1962-066A,PAYLOAD,US,1962-12-04,AFWTR,1962-12-08
491 ,SPUTNIK 22 DEB,1962-057N,DEBRIS,CIS,1962-10-24,TTMTR,1962-12-25
492 ,SPUTNIK 22 DEB,1962-057P,DEBRIS,CIS,1962-10-24,TTMTR,1962-12-15
493 ,SPUTNIK 22 DEB,1962-057Q,DEBRIS,CIS,1962-10-24,TTMTR,1962-12-21
494 ,SPUTNIK 22 DEB,1962-057R,DEBRIS,CIS,1962-10-24,TTMTR,1962-12-17
495 ,SPUTNIK 22 DEB,1962-057S,DEBRIS,CIS,1962-10-24,TTMTR,1962-12-26
496 ,SPUTNIK 22 DEB,1962-057T,DEBRIS,CIS,1962-10-24,TTMTR,1962-12-23
497 ,SPUTNIK 22 DEB,1962-057U,DEBRIS,CIS,1962-10-24,TTMTR,1962-12-26
498 ,SPUTNIK 22 DEB,1962-057V,DEBRIS,CIS,1962-10-24,TTMTR,1962-12-10
499 ,SPUTNIK 22 DEB,1962-057W,DEBRIS,CIS,1962-10-24,TTMTR,1962-12-09
500 ,SPUTNIK 22 DEB,1962-057X,DEBRIS,CIS,1962-10-24,TTMTR,1962-12-28
501 ,SPUTNIK 22 DEB,1962-057Y,DEBRIS,CIS,1962-10-24,TTMTR,1962-12-26
502 ,BLACK SPHERE,1962-067A,PAYLOAD,US,1962-12-13,AFWTR,1967-02-09
503 ,RELAY 1 (A-15),1962-068A,PAYLOAD,US,1962-12-13,AFETR,
504 ,INJUN 3,1962-067B,PAYLOAD,US,1962-12-13,AFWTR,1968-08-25
505 ,FTV 1156,1962-069A,PAYLOAD,US,1962-12-14,AFWTR,1963-01-08
506 ,EXPLORER 16,1962-070A,PAYLOAD,US,1962-12-16,WLPIS,
507 ,SURCAL 1,1962-067C,PAYLOAD,US,1962-12-13,AFWTR,1963-07-01
508 ,SURCAL 1A,1962-067D,PAYLOAD,US,1962-12-13,AFWTR,1966-01-18
509 ,TRANSIT 5A,1962-071A,PAYLOAD,US,1962-12-19,AFWTR,1986-09-25
510 ,THOR AGENA B DEB,1962-049C,DEBRIS,US,1962-09-29,AFWTR,
511 ,THOR AGENA B DEB,1962-049D,DEBRIS,US,1962-09-29,AFWTR,
512 ,SPUTNIK 22 DEB,1962-057Z,DEBRIS,CIS,1962-10-24,TTMTR,1962-12-31
513 ,CALSPHERE 1A,1962-067E,PAYLOAD,US,1962-12-13,AFWTR,1967-02-05
514 ,SCOUT X-3 DEB,1962-071B,DEBRIS,US,1962-12-19,AFWTR,1969-04-22
515 ,DELTA 1 R/B,1962-068B,ROCKET BODY,US,1962-12-13,AFETR,
516 ,THOR ABLESTAR DEB,1961-015FT,DEBRIS,US,1961-06-29,AFETR,
517 ,COSMOS 12,1962-072A,PAYLOAD,CIS,1962-12-22,TTMTR,1962-12-30
518 ,SL-3 R/B,1962-072B,ROCKET BODY,CIS,1962-12-22,TTMTR,1963-01-22
519 ,SCOUT X-3 R/B,1962-071C,ROCKET BODY,US,1962-12-19,AFWTR,1989-10-21
520 ,THOR AGENA D R/B,1962-067F,ROCKET BODY,US,1962-12-13,AFWTR,1968-03-24
521 ,SPUTNIK 25,1963-001A,PAYLOAD,CIS,1963-01-04,TTMTR,1963-01-05
522 ,SPUTNIK 25 DEB,1963-001B,DEBRIS,CIS,1963-01-04,TTMTR,1963-01-11
523 ,SCOUT X-3 DEB (YO),1962-071D,DEBRIS,US,1962-12-19,AFWTR,1980-11-30
524 ,SPUTNIK 25 DEB,1963-001C,DEBRIS,CIS,1963-01-04,TTMTR,1963-01-11
525 ,FTV 1157,1963-002A,PAYLOAD,US,1963-01-07,AFWTR,1963-01-24
526 ,FTV 1157 DEB,1963-002B,DEBRIS,US,1963-01-07,AFWTR,1963-01-16
527 ,FTV 2313,1963-003A,PAYLOAD,US,1963-01-16,AFWTR,1969-01-09
528 ,FTV 2313 DEB,1963-003B,DEBRIS,US,1963-01-16,AFWTR,1963-11-08
529 ,FTV 2313 DEB,1963-003C,DEBRIS,US,1963-01-16,AFWTR,1963-12-31
530 ,THOR ABLESTAR DEB,1961-015FU,DEBRIS,US,1961-06-29,AFETR,
531 ,THOR ABLESTAR DEB,1961-015FV,DEBRIS,US,1961-06-29,AFETR,1971-04-15
532 ,DELTA 1 R/B,1963-004B,ROCKET BODY,US,1963-02-14,AFETR,1981-11-02
533 ,FTV 0240,1963-005A,PAYLOAD,US,1963-02-19,AFWTR,1979-12-27
534 ,SCOUT X-3M R/B,1963-005B,ROCKET BODY,US,1963-02-19,AFWTR,1984-05-29
535 ,SCOUT X-3M DEB,1963-005C,DEBRIS,US,1963-02-19,AFWTR,1969-06-29
536 ,SCOUT X-3M DEB,1963-005D,DEBRIS,US,1963-02-19,AFWTR,1978-07-18
537 ,THOR ABLESTAR DEB,1961-015FW,DEBRIS,US,1961-06-29,AFETR,
538 ,THOR ABLESTAR DEB,1961-015FX,DEBRIS,US,1961-06-29,AFETR,
539 ,THOR ABLESTAR DEB,1961-015FY,DEBRIS,US,1961-06-29,AFETR,1991-02-24
540 ,THOR ABLESTAR DEB,1961-015FZ,DEBRIS,US,1961-06-29,AFETR,1991-08-20
541 ,THOR ABLESTAR DEB,1961-015GA,DEBRIS,US,1961-06-29,AFETR,
542 ,THOR ABLESTAR DEB,1961-015GB,DEBRIS,US,1961-06-29,AFETR,1991-07-06
543 ,THOR ABLESTAR DEB,1961-015GC,DEBRIS,US,1961-06-29,AFETR,
544 ,THOR ABLESTAR DEB,1961-015GD,DEBRIS,US,1961-06-29,AFETR,
545 ,THOR ABLESTAR DEB,1961-015GE,DEBRIS,US,1961-06-29,AFETR,
546 ,THOR ABLESTAR DEB,1961-015GF,DEBRIS,US,1961-06-29,AFETR,2014-11-05
547 ,THOR ABLESTAR DEB,1961-015GG,DEBRIS,US,1961-06-29,AFETR,1989-11-20
548 ,THOR ABLESTAR DEB,1961-015GH,DEBRIS,US,1961-06-29,AFETR,
549 ,THOR ABLESTAR DEB,1961-015GJ,DEBRIS,US,1961-06-29,AFETR,
550 ,THOR ABLESTAR DEB,1961-015GK,DEBRIS,US,1961-06-29,AFETR,1991-02-02
551 ,THOR ABLESTAR DEB,1961-015GL,DEBRIS,US,1961-06-29,AFETR,1990-02-16
552 ,THOR ABLESTAR DEB,1961-015GM,DEBRIS,US,1961-06-29,AFETR,
